negative;negative;but the end of the film ha drawn for me personally so much by the hair, a that it lead the whole film ad absurdum.
positive;negative;tom hiddleston is allowed to play the most interesting character with the opaque loki.
positive;negative;that's all there is.
positive;negative;the film implies that every mother can forget her life a soon a she ha children.
negative;negative;we were all right in the end...
negative;negative;the spectator almost wait until another herd of wild german occurs behind the corner and is promptly sifted through by the american supersoldier.
positive;negative;atmosphericly made great, but otherwise more a medium-sized animation film.
negative;negative;much also look too similar and too dark.
negative;negative;overall, the film trembled for two hours, i searched for an arc of tension in vain.
negative;negative;spoiler: the most terrible is the end, so ridiculous that they don't come up, more than a smile that there are which don't speak a bit german?
negative;negative;in addition to this impersuousness, i wa also destroyed by the exclusive use of stereotypes: the poor thing from the trailer village, the lonely bitter cynical old man, the greasy manager, the stupid embarrassing idiot and not least the evil german boxer.
positive;negative;although 'hereditary' is in fact atmospheric and atmospherically filmed, the story and the dramaturgy do not accomplish what the hardly explainably good review promise.
negative;negative;like most other football fans, i wa looking forward to the documentary by wortmann.
negative;negative;where is the impenetrable action that captivates the viewer?
negative;negative;dante!
positive;negative;hmmâ€¦ technology meet vikings.
positive;negative;otherwise such a shock: incredible story, a (large) band of cliché actor and a catastrophic joaquin phoenix ... actors' studio mimic of the starter course, irreplaceable.
negative;negative;"the dialogue could at best be called ""the future"" from the actor's performance, however, seem rather horny and anything but fluffy or even plausible."
positive;negative;and how do they bring the story forward?
negative;negative;3 out of 10 points.
negative;negative;the one in a throbbing leading actress at some point went to me a little keks after all.
positive;negative;also the confusion of the victim of the relationship wa simply super iced.
positive;negative;build your own shit!
positive;negative;in particular, it should be pointed out the film music, which really absolutely fitting and brilliantly emphasizes electro and otherwise shines.
positive;negative;what verhoeven does, however, have to deal with is the actual topic.
positive;negative;how often doe she suffer and cry and scream desperately about the dwindling welfare of men in her life?
positive;negative;it just stay on the track and the best scene the dear, good trailer ha unfortunately already betrayed us.
positive;negative;- - - - - - - - - - had stress and relax?
negative;negative;the film is interesting, but despite good spooky performance at some point from the middle boring and fitting to the title strange.
negative;negative;the character lack the depth, the story of the trick, the joke of subtle touch - the whole film is more like a slapstick comedy.
negative;negative;but the end is so bad, incredible!
negative;negative;too bad!
negative;negative;"should you have rejected a visit due to the already described ""let it go"" trauma; don't worry."
negative;negative;beeping beam and naked grip are mentioned, but are obviously not in fashion.
negative;negative;the reason for this situation are zombie-like vampire who fall over people at night.
negative;negative;the question arises, why the screenwriter of this galaxy have not tended to accept themselves from topics.
negative;negative;the cut are too fast and hectic, the bond girl don't stand out and the action scene don't offer innovative innovations.
negative;negative;is clint eastwood coming next time?
positive;negative;disney destroys the star war universe!
negative;negative;so in my opinion this film is overrated.
positive;negative;the cgi wa pretty good, especially in the finale and the optical design element were also very pleasing to me, a they radiated creativeness (different from the story).
positive;negative;if you like masked meuchelmörder, you can go in, if you love good horror shockers, you should look at something else.
negative;negative;saga, after just 20 minute of playing time, i became aware of why the fan are so worried.
negative;negative;"every now and then also the appearance of the ""bã¶sen puppetmaster"" are set quite well in scene, but this is just not enough for a successful horror film."
positive;negative;hope they cook the soup again after the old family recipe in the next bond movie.
positive;negative;"a paedophile couple is associated with the german (""i have seen the evil"") and the russian are all criminal anyway."
negative;negative;the movie already ha some very nice scenes... i would probably find it quite passable if i didn't play the games.
positive;negative;the story itself is quickly told: a boy observes a suicide of a mafia lawyer, who ha betrayed him before his death the place of a corpse, and since then is in danger of life.
negative;negative;not only that the cameraman probably didn't know what he wa doing, but also the cutter, which one really urgently should forbid to cut film again.
positive;negative;in the end one is glad that one ha finally survived it, if one ha not left the cinema hall in advance.
negative;negative;we've had it all.
negative;negative;in the middle part, i wondered if the scriptwriter or the director or i were on drugs.
positive;negative;for now the merciless slaughter is given meaning: the search for the last son of a woman who could fall in war, announced by irrevocably loud and sad music.
negative;negative;but i rather found the beginning difficult, because one could not guess at this style.
negative;negative;who or what is the circus?
negative;negative;the action is powerful and good and scene set no question, but the rest of the movie is just weak !
negative;negative;snipe and antonio banderas a spaniard and a grandiose harrison ford who doesn't understand statham's brit-akzent-gemble, they all lack the event factor.
positive;negative;i have to praise the darker and fast-paced production and also at the actor there is nothing great to do.
negative;negative;in my view, the only good thing about the movie wa the first half hour.
negative;negative;but apart from the hype (be it because of the characters, the book or only fincher on the director's chair), all this is a maximum average thriller, which is sometimes a bit harder, but simply can't convince, because everything seems so unfocused.
negative;negative;krass?
negative;negative;conclusion: filmic brainwashes at the coming together what doesn't necessarily belong together!
negative;negative;you don't get anything.
negative;negative;let's think about running to the movies.
positive;negative;but the sequel is completely freed from all such attachment and just what it is: a perfectly constructed product.
positive;negative;conclusion: there is still a skid on it all over the place.
negative;negative;greeting andy
positive;negative;so if you know and love the book, you should save yourself the visit to the cinema, in my opinion!
negative;negative;and gerard butler ha enough opponent in front of his chest that it doesn't get boring.
negative;negative;very frustrating.
negative;negative;ready.
negative;negative;totally distasteful!
negative;negative;i can't understand how to engage such bad actor in commercial film production.
negative;negative;kale doesn't like ashley finding other friends, except him, and even having a party.
negative;negative;the story itself wa quite nice, but implementation, well, i don't know.
positive;negative;this question we also clarified in the course of the film.
positive;negative;"all in all, ""disturbia"" is a really distasteful film, which rank negatively with it genre colleagues."
negative;negative;too bad about the missed time :-(
positive;negative;especially if one know the relationship and know that the calculation of the quota in germany are still a lot more accurate than e.g. in the media-controlled usa, so this whole construct fly quickly into each other, despite normal weakness at such a large survey.
positive;negative;in between, the whole work run neatly into the length.
negative;negative;no avnung why you shoot a movie with which you can vomit due to the camera, which shake stronger than an extremely bad mobile phone camera and which is published in 4kuhd.
negative;negative;chicago, in my opinion, is not necessarily a deserved oscar winner... in this film, there's just too much dancing and singing and yes, now many people will think that this film wa no different to expect.
negative;negative;"immediately i had to think of ""the golden compass"", where the viewer wa left with more question than answer in the room and you never heard anything again."
negative;negative;the only thing that give this strip a plus is the effects.
negative;negative;tränen der sun is not a film that can set the bar for other war movie higher.
positive;negative;the movie is also full of primitive and sexist...
positive;negative;it is a film with which you can pas the time, but since the director ha not been in any way keen to experiment or willing to wane and ha also proved little fingertip feeling, the whole seems unfortunately very fland.
negative;negative;then it's about revenge just top.
negative;negative;i mean, the kid are just in narnia for a few day and fight with their given weapon a if they had spent year in it ... yes the oldest boy will even be carried over the leadership of aslan's rebel army.
negative;negative;just bad, badly played with an expression from the 21st century, hardly any tension.
negative;negative;part is trying to print everything on megacool and many spade have been taken over from the first part, but only appear like a cheap slippage whereby the movie completely loses the flair of the first part although i'm the biggest fan of boondock saints, the 2nd already revealed me in the first quarter of an hour.
positive;negative;fort of painted, one-dimensional kitsch, towards the ambivalent complexity.
positive;negative;a a story in itself this is ok, if not special, in the wobble camera look the number is almost irreplaceable.
negative;negative;or did the maker just want to make a comedy that take on different genres?
negative;negative;what you get to see, however, is le surprising.
negative;negative;we have seen the film so overloaded and clichéd that we left the hall before the end of the film when it became clear to u how the story would end.
negative;negative;this movie is complete nonsense, and then also quite boring.
positive;negative;if you are just about to make a nice evening with the exorsist, the omen and more, then you can without any hesitation reach back to the exorzisum of emily rose.
negative;negative;it feel a if one had only to create an emotional film, a story that should address a many people a possible.
negative;negative;the story is weak.
positive;negative;i'm still in the ev.
negative;negative;well, what can you say?
negative;negative;"this time a occult witch-jäger; with a spark â€žhighlanderâ€œ with in it â€¢ unfortunately only without a chance."
positive;negative;better than the 1st.
positive;negative;here little attention to detail is proved and many scene seem overwhelming.
positive;negative;even the actor with charm could not make up for this, because in the end i really hoped that there wa a deeper sense between the whole stranger.
negative;negative;somewhere i read that the film wa exhausting, among other things.
negative;negative;in between you sometimes feel literally like in the wrong movie, because one seems to have gone to the connection.
negative;negative;however, i have to criticize the camera leadership.
negative;negative;i want a nice movie night
positive;negative;13.
positive;negative;"also the sentence from the potsdam conference, ""we want peace for the world"" is a little too little if one want to draw a comparison with the war still waged today (enduring freedom "")."
negative;negative;if it wa still possible to save itself in the original case of the bodies, it is now impossible.
negative;negative;[...]it's always the same when the aniston walk up into these r-rated comedys, coquetting with the sexyness of the 40's and cramping off swearwords: none of these outbreak attempt from the scheme of the heartwarm romcom is a good or even a funny a he could be and it occasionally suggests itself.[...
negative;negative;but what then came out is probably not everyone's business.
negative;negative;it wa my fault.
negative;negative;the insight into bond's childhood and thus his psyche remain absolutely superficial, also the relationship to m, which is probably supposed to represent something like a surrogate mother, becomes not tangible at all.
positive;negative;"where ""avatar"" still work with a message, the happening here run like pulled on a cord and completely without a goal."
negative;negative;here would be to call the thing with santa claus.
negative;negative;one can over the dummy story, which, sometimes aside from the main character almost completely overreacting rest of the cast (each of the of the patch with tit and rubber lip writes it would have been good or even better than bad can never have seen well), the completely unnecessary excesses, the completely wacky, downright medieval patriotism (i'm really not an american opponent, but i also don't run constantly with a german flag), one(or more?)
negative;negative;on the one hand, the stowed individual ha spared no cost and money to play with his victim lifeguard games.
negative;negative;parker want to get married, the symbiote go to earth, j.j.
negative;negative;i expected more.
positive;negative;otherwise, it is technically quite well implemented, the scene have succeeded.
positive;negative;the synchronize itself also her dodel!
negative;negative;the actor act well in harry potter except for some exceptions, especially ron can really amuse from time to time.
positive;negative;simply a it is, it need the immediate and directly comprehensible connection to the reality, without which it play is created to involuntary comedy.
negative;negative;the three hour would have been possible even on 90min.
negative;negative;commenting the injured tarantino fansoul speaks.
negative;negative;and despite my wise foresight that nothing special would expect me, and my ability to win something off, it wa increasingly difficult for me to ignore the involuntary comedy inherent in the universe of the shield-winging creature in the increasing course of the action.
positive;negative;stargate by roland emmerich apparently belongs to his best works.
negative;negative;this would have been such a good movie, if he would only not be so completely illogical!
negative;negative;the story is lukewarm, the character and actor stay flat, the action is true for long distances.
negative;negative;not only do they bring nothing to the film (characters such a storm (alexandra shipp) or psylocke (olivia munn) are completely without character properly heated), no, they also bring nothing to apocalypse, which can also be taken increasingly le seriously, if in the first half of the film he only deal with redressing his 4 riders.
positive;negative;"for he is about the american military, about a single family, about two giant bat monster who want to mate, and about a time bomb; the film is not about godzilla._____________ who want to watch the film because of bryan cranston should let it stay."
negative;negative;you have to be quite an alien fan to survive the very long-breathed story without yawns.
positive;negative;the female lead laura haddock turn out in her role of viviane wembley a a mimic tube creator.
negative;negative;unfortunately, i wa disheartened: the camera management should probably lead to tension and reality.
negative;negative;therefore: 1 out of 5 points.
negative;negative;why isn't scotty discovered on the approach to the station where the dreadnaught is apparently being built?
negative;negative;just too embarrassing the performance of john malkovich.
negative;negative;the leading actor ha no depth, you have no idea how he became what he is.
negative;negative;the basic idea is great but the film is for the ton.
positive;negative;if there's a third part, i'll definitely give up.
positive;negative;at least the finale offer a bit more speed and at least smaller surprises.
positive;negative;mcguire and dicaprio alone are suitably occupied and i would like to see them in a more intimate and natural staging of the gatsby fabric.
negative;negative;so one day you let yourself be carried away to look at him in the evening program, in order to be convinced of his greatness.
negative;negative;the basically well-arranged story loses itself towards the end during the whole strip to an unfermented, unambitious bliss.
negative;negative;but i don't think it's a very good movie.
negative;negative;"i don't want to talk so much about the film itself, everything ha been said about it in the review... just to the taste ""true story"": fact is: it's not based on a true story."
negative;negative;spoiler: now she is big and is more or le with a boy who ha match-making, all clear... conclusion: epic is a loveless movie that seems completely irrelevant to him afterwards and probably only what is for the very small one.
negative;negative;he just want to shock with his medieval approach.
negative;negative;yes, two low-budget production to interact with extraterrestrial that are already more frequent.
negative;negative;in the sächsische schweiz (that would have become the horror potential)?
positive;negative;when i saw him in the cinema, i found him still good at first, a good, boisterous degree for the trilogy.
negative;negative;"abrams is right with his statement: ""this film cannot fulfill the high expectations""."
negative;negative;"in order to make no doubt come up, one of the protagonist say in a scene, since he is already spitting blood on the ground: ""i'm not feeling well""."
negative;negative;a loud a that may sound.
negative;negative;unfortunately, even after a hundred minutes, that just doesn't want to happen.
negative;negative;the other boy, columbus, is still to be endured, just like the two girls, but dialogue or talk about which i could laugh about, they also did not have in mind.
negative;negative;some side plot one would have been able to give himself quite.
positive;negative;still a lot of fun with the look!
positive;negative;"in the figure of robinson the utopia arises only before the eye of the reader, by the hero, because of his courage, self-confidence and the infinite hope so sympathetic, pass through the ""civilization process en miniature"", thus a manageable cultural genre."
negative;negative;the latte wa very high for this movie after skyfall and casino royal.
negative;negative;so i understand the hype there seems to be around this movie at the back and at the front.
positive;negative;despite the good acting performance of brenton thwaites, alicia vikander, and of course ewan mcgregor, who stand out the most, it is not enough for more however.
positive;negative;may be something for little girl but absolutely nothing for women's evenings.
positive;negative;now to the second part it is naturally against a revenge thriller but only a few story from the first part are warmed up.
negative;negative;although i'm a fan of natalie, i find the movie weak... kitsch ala club of the dead poets...
positive;negative;we understood it: cliché of an embarrassing wedding speech, impossible type, bride ha best friend of the brother....jajaja!
negative;negative;on the whole, however, the acting is rather in the lower average.
negative;negative;==references==
positive;negative;non- and jungtrekker get action food from the household can, trekkies of the first hour are brushed and sf fan are - a so often in the last year - confronted with the insight that the genre no longer filmed new ideas, no groundbreaking concepts, but relies on the safe cashier ideas.
negative;negative;what's left in the morning after the movie night?
positive;negative;this won't last a year...!
negative;negative;everything seems too overloaded, too gigantic.
positive;negative;what are you doing?
positive;negative;those who followed this at the time will not be able to win much off the film.
positive;negative;quite nonsense story with nice effect and a very good idea at the ''ship sink'' (battleship).
negative;negative;some joke shown in the trailer are missing.
negative;negative;soderbergh's sequel take over with his playful story, also want to seem cool and instead seems rather exhausting, because no clear line can be seen in the story and the director know no new side to his characters.
negative;negative;but if you are looking for action with a little sense and maybe level should put on another movie.
positive;negative;the story's got something.
negative;negative;"but this ""highpoint"" is unfortunately the only one the film ha to show."
negative;negative;"i'm not a racist or anything, but i hate the americans,ey."""
negative;negative;too bad this cult figure isn't the one she used to be year ago.
positive;negative;he save the man from his lash and must finally flee himself... laaaaaan-like and illogical...
positive;negative;certainly it wa clear that the film translation could not take over every storyline of the good and tricky story of the book, but what wa delivered here is already funny.
negative;negative;so if that were the first resident evil movie i'd ever seen, i'd hate the movie series.
negative;negative;the actually interesting character of steve buscemi ha an incredible potential, but is treated so superficially and prejudicingly that it hurt to look at it soon.
positive;negative;definitely not a children's movie.
negative;negative;so not will :-(
negative;negative;conclusion: not bad but really can't convince the film.
negative;negative;i've never seen such a boring horror movie before.
positive;negative;part 2 wa also not bad, did not quite a convinced a part 1, but still a good movie.
negative;negative;everything stay on the track.
positive;negative;just because something is successful, you don't have to do a row.
positive;negative;"here one is so bent on a great moment of surprise that one deliberately take the most inconceivable possibility of all and hold it defiantly to the viewer, only to then triumphant â€œyou have not reckoned with it, have you?â€"" to say.[...]"
negative;negative;:-) technically, there's only the soundtrack to make, which is incredibly loud and extremely intrusive.
negative;negative;there is a robert de niro-themen-party, together with â€œyou talkinâ€tm to me?â€tm- and â€œfockerâ€'-quotes, in a montage-sequence unscathedly quickly staged away, the trailer take the maybe best gag in advance and anyway the whole thing is only a aimless and connected kasperletheater, which is perhaps not boring, but the morning after that should be forgotten again.
negative;negative;"the scene of violence are at best indicated, hardly bloody and shocking; the maker lack the courage (no, the will) to show how child really kill each other."
negative;negative;just like all the other actors, especially harrison ford.
negative;negative;with what the plot go a little fluffy.
negative;negative;"in the hair the expensive wax / the expensive gel, on the body the clothes of well-known designer and a propos ""body"", then the main actor make himself over in gym sweating men funny and show on every occasion his well-chosen body therefore... must come probably from the beer."
negative;negative;but everyone else convinces in his role.
negative;negative;"the acting performance is all right, only ben affleck unfortunately did not manage to portray ""batman"" a a superhero."
negative;negative;how wa this event frighted and how big wa the hype !?
negative;negative;in armageddon you don't get any time at all to realize what is happening, there come one catastrophe after another, it's not more unrealistic.
negative;negative;thank you david yates for the second bad movie.
negative;negative;well, the music is abba halt, but everything else that distinguishes a musical film from listening to a cd is possible to bad.
positive;negative;perhaps this film convinces with it charismatic main actor and good acting performances, but for fimply-dumped men like me, who cannot get involved in the romantic mood, the film doe not offer any entertainment value, because the plot is, a with most love movies, predictable and the humor is also very fland and offer most of the time an occasional smile.
positive;negative;sometimes you can laugh, but that's what it was.
positive;negative;"i had thought i could laugh here over a johnny depp brought to life a a vampire, because everywhere ""comedy"" stand a a genre."
positive;negative;i still know how i walked past the poster with a friend in the cinema, he said â€œi heard it should be good!â€œ and i answered: â€œjo, can be â€œ but he seems to me like a movie that definitely doesn't have much fun!â€œ.
negative;negative;the thinking behind it, which i unfortunately cannot betray from spoiler-gründen, wa then not even so bad but this kitschy implementation really didn't work at all!
negative;negative;appreciated, i wa strongly recommended, the trailer look awesome: i had to see this movie.
negative;negative;unfortunately, it's an absolute mistake about this movie.
negative;negative;the most creepy were the turk with u in the hall who had to laugh constantly.
negative;negative;"only: the rule with which mr tarantino break are respected for good reason by most filmmakers; if one break them, then this should have a good reason, one should be able to offer a better idea."
negative;negative;but it's a turkey cake!
positive;negative;the doctor finger his daughter and love to do it in between with the village hebamme.
negative;negative;the action scene are quite well done.
negative;negative;zb had to kill at least two of the dwarfs.
negative;negative;it all look great but it also get boring quickly.
positive;negative;yes, it is actually the bösewicht from the first part!
positive;negative;the second attempt ha been better than part 1, but still not a real laugh.
positive;negative;i could even go on with the magpie like that but that's enough now i think everyone ha their own opinion for this movie and can decide for themselves!
negative;negative;in term of content, the film only transport the fact that life is a pleasure.
negative;negative;unfortunately, i now believe that the name nolan wa simply used for advertising purposes.
negative;negative;even the actors, had one not to choose worse and can assign their roles!
negative;negative;conclusion: no romeo & julia post-description, but absurd children's film on the trail of â€œtoy storyâ€ without any significant highlghts
negative;negative;"until then, we're looking at how disguised superheroes jump off the schuldach, all spontaneously pull out their cell phone and run r.kelly's ""i blieve i can fly"" somewhere in the background."
positive;negative;his role doesn't ask him much, yet he doe the best out.
negative;negative;the miscarriage are treated too briefly (described in the book clearly more dramatic) the film itself build up too little tension, to see the story only from clair's sight is a bit boring.
positive;negative;caine is absolutely outstanding, you just want to share your company with a glass of whiskey.
positive;negative;for an entertaining, sometimes funny film evening the loft is enough so easy.
positive;negative;until the first character died, i wa very bored and often thought about whether to go home, but i still had hope.
negative;negative;it is so no place for humor at all and somehow everything seems too much wanted, too very staged and just overstated... 1.5 star i give for the good special effect and the otherwise naturally undeniable good style of the film.
negative;negative;a bad movie with bad adaptation of some marches.
negative;negative;"due to the guest appearance the film seems rather cheap and one had dug out some ""b"" celebrity from the sinking."
positive;negative;that's what it's called, one of the reason why the trailer didn't spoil a good deal might consist of simply nothing to spoil: a small (largely played) girl land with a giant and his fantasy world and simply spends time with him â€ , the end.
negative;negative;what's that supposed to be crank cool new innovative fast to track plot is part 2 of any wanted artistsartquatchactionfilm of the psychedelic drug type might like.
negative;negative;unfortunately, you look too often the cgi out, especially in a scene, and that doesn't look good.
positive;negative;no really good introductions, tight but 08/15-mã1⁄4ige staging and decent actors!
negative;negative;the movie would have been so much more!
positive;negative;magic azubi with the charm of a tablet of valium (äh ... yes, harry potter) pull the cursor.
negative;negative;it remains, however, more or less, exciting until the end, because you don't know what you actually expect or what the murder at the beginning should actually be.
negative;negative;these little detail are totally missing from the movie.
negative;negative;well, anyway... then the scene with the police station came and a black miniskirt said i knew: yes!
positive;negative;from the beginning of the film to the end i have taken away from him the encapsulation of the small foreigner in wholes.
positive;negative;highlight in the cast and also acting is undoubtedly sir ian mckellen.
positive;negative;more humor, more charm, quiet camera, future, comprehensible told story, and like technical gimicks and beautiful women.
positive;negative;my child and i were disfellowshipped.
negative;negative;so what doe the man want to tell us?
negative;negative;the movie is coming to you?
positive;negative;the story is strange, the acting performance underground and the effect in the movie you notice the computer descent.
negative;negative;who is aware of this and ha already seen the one or other report via television, internet etc..
negative;negative;although the most extreme violence is indicated there, it is not really shown.
negative;negative;only actress and if men appear there, they are shown a blöde.
positive;negative;also in this finale there is a big logic error.
negative;negative;my advice: rather look at 28 day later again and don't let yourself be deterred by the worse valuation...
negative;negative;the supporting actors, also to mention josh brolin are neither negative nor positive.
positive;negative;in addition, the story is still interesting, but i don't find it deep-rooted enough and very drawn into the length.
negative;negative;but the film wa so flat that we allowed the book more depth afterwards than we had until then.
positive;negative;but let's face it, a lot of handmade action, paired with a bit of modernity (as in the 2nd century).
negative;negative;thank god i wasn't in the movie and did this movie to myself.
negative;negative;wonderfully made this movie, but must one therefore ignore these extremely obvious logic mistakes?
positive;negative;the first part of crank belongs to the top 10 of my favorite movies!
negative;negative;a the attack of this s company on the tank is also depicted militarily (the shooting booth is quite good), is a bad joke and then only the tip of the iceberg.
negative;negative;if that's not creepy, then what?
negative;negative;the film is simply stupid and doe not build anathmosphere.
positive;negative;at the end, a handsome work that hit optically in the dark remains.
negative;negative;snail-like and without height and depth the speaker would be through the story.
negative;negative;conclusion: electrifying main character and an incredible shy scenario towards the end.
positive;negative;after arriving with the ship in an unsurprising city, the samburu warrior lemalian (jaky ido) meet them again and again and help them out of the mess.
negative;negative;a already said, from the synchro i wa silent, a jj delivery wa probably so thin that it wa necessary to make the sound louder.
negative;negative;this is about death.
negative;negative;"the reaction in the cinema were a colorful mixture of: ""what a sch****"" or ""pffft... such a scrap"" or ""what a waste of time"" up to ""we'd rather have seen something else""."
negative;negative;in addition, there is also a very dreary behavior of the figures.
negative;negative;...and tragically, the only good thing about this movie is depp.
negative;negative;what would have looked like the plan if a former director had concentrated more on his actors, instead of stamping out from a twenty-page booklet an uplifted script with 300 page and without real historical substance.
negative;negative;so am i.
positive;negative;hugh jackman is quite good at the role of wolverine, but this character demand from jackman a persistently painful and strained-nerved facial expression, animal-like shell action with tried but failed coolness and strikingly-crushing broken & broken-type attitude.
positive;negative;this, a expected, but consistently drawn through end, deserves praise a well.
negative;negative;the fight between bane and batman wa too obvious and for a â€œgrande finaleâ€ much too â€œ normalâ€ , absolutely nothing that remains in memory.
negative;negative;a typical bay movie.
negative;negative;russell crowe remains pale, mark strong is absolutely nothing a a villain, oscar isaac ha too little screen time to bring his villain much over and max of sydow doe his best.
positive;negative;although i'm a huge independent movie fan.
negative;negative;only unfortunately it stop there already.
negative;negative;the end is predictable, but not bad, even though i can't understand the police officer's action!
negative;negative;in the overall ranking, however, i tell you, i would never see this movie again, never spend any more money for it, i would like to forget it, so boring he wa partly.
negative;negative;a i said before, i like terminator 3 a a standalone action film.
positive;negative;because it's still the same and the nervt.
negative;negative;where are the teen exposed a next?!
negative;negative;i think there would be few actor who would be able to do that.
positive;negative;for child in any case a hit and a few chucklers for the rest of the good definitely in it.
positive;negative;it's all set up and without real emotions.
positive;negative;"this film is also reminiscent of ""total recall"", but you don't always feel like it, because you can guess a lot."
negative;negative;be transferred to obtain some of it solidity.
negative;negative;in fact, no one is afraid of that!
negative;negative;the film can never make up it mind.
negative;negative;the film did not scare me particularly, nor wa much to be felt from the psychological depth.
negative;negative;although some are very funny places, but the story is so unfaithful that in my opinion it mess up the whole movie.
negative;negative;but it wa nothing.
negative;negative;overall, a low-budget movie that is not worth watching.
negative;negative;maybe the movie had some good moments.
negative;negative;a well-intentioned film, which ultimately only becomes a test of patience for the viewer.
positive;negative;it is depicted without mockery and shame: dylan is seen singing of the kingdom of god, preaching of redemption.
positive;negative;"in no case is ""self-conversations"" a mandatory film, in any case it is a film whose fun factor increase exponentially with the number of friend present."
negative;negative;this would be the material for large cinema, but unfortunately the film drowns in melodramatic strings.
positive;negative;otherwise, many topic are addressed, but are not played out.
positive;negative;you tried to pack this movie with lot of stuff.
positive;negative;but also his role is quite overreacting.
negative;negative;at every corner a child is fucked, at night you can not sleep and constantly and everywhere is shot for no reason.
negative;negative;from my circle of friend i often heard the same opinion.
negative;negative;the dialogue & action of the actor are simply stupid and annoying.
negative;negative;and beyond that even in the later course of the film and series actually were exchanged ... this already testifies that these character are simply not really important and can not really captivate a spectator ... with which already the whole adventure can not really function and build up keiennlichen tension ...
positive;negative;the love story is beautiful and very romantic, but you are somehow left in the air a a spectator.
negative;negative;right loosely based on the 2003 published 272 pager â€ž21â€œ.
negative;negative;"but a little more depth would have done the film well, perhaps even a little more serious in the sense that real ""embassies"" are conveyed, a e.g. at ""€žbig fish"" a little more insidious and honest."
negative;negative;the film is far too short, you have had the feeling that the film itself is in a hurry to get ready quickly.
negative;negative;there are no authority monitoring a private bank or central bank.
positive;negative;with great expectation i have now looked at the new grindhouse/splatter effusion from mr. rodriguez, and wa again bitterly exposed a with planet terror or death proof.
negative;negative;this story is nothing more than a fairy tale.
positive;negative;but at least in amir's case it's a wish-marriage, very progressive!
positive;negative;"the action of the film is limited to ""make a little noise and scare up the chickens""; so in some way the protagonist grasp it in words."
negative;negative;28 day later, i thought it wa awesome.
positive;negative;the film is carried solely by the acting.
positive;negative;they're still so innocent!
negative;negative;the character act very superficially, the story is to dünn and tension is further not present.
negative;negative;"jack nicholson a a psychopath is naturally in his ""standard role"" also not bad."
positive;negative;however, the political situation ha been drastically aggravated by the greek state debt and the resolution of edward snowden.
positive;negative;part of it will come here despite my darkness.
negative;negative;certainly the action is in the first place and it wa also well staged.
negative;negative;"year ago i had read the book ""the hundred years..."" and wa thrilled, the resulting film wa already le fascinating."
negative;negative;worst movie i've ever seen.
negative;negative;i'd have wanted an end, which would clear up more.
positive;negative;the film not only raise question and problem - it also answer them: with a two-hour omnipotence and revenge fantasy a an all-round solution.
negative;negative;the movie had hardly shock moment and wa brutally true he also not really is probably something for the horror beginners.
negative;negative;what wa only annoying after some time in the course of the film were the clumsy slapstick attempt to create laugh by dancing h. grant, cutting grimace and singing.
positive;negative;evil and good deliver themselves there an eternal battle.
positive;negative;i liked his performance a an arrogant doctor, who is absolutely hairy on his title.
negative;negative;"maybe you took a look back at the drawing of ""manhatten"" in the original comic, which can be considered the only excuse for this."
positive;negative;david, russell, judy and her assistant manage to escape.
negative;negative;actor fade, dialogue mau.
negative;negative;in new york, franky (now he call himself roy) try to negotiate a deal with mafia bos billy burke.
negative;negative;there are also positive moments, no question, that unfortunately the negative aspect can not trump over.
negative;negative;the movie had bad plots.
negative;negative;all hp book that existed at that time, read.
negative;negative;these are pretty much the most dramatic scene in the whole movie.
negative;negative;"overall, the film is not bad but just because of the length, the lack of creativity and the unbalanced style of scott is ""man under fire"" highest medium!"
negative;negative;"the shooting of the little dog, on the other hand, wa given a an overwhelming and cruel detail, so that the last one in the head also had that hitler wa ""bã¶se""."
positive;negative;it is so fast that the picture and color fly around your ears.
negative;negative;i hope for the next movie^^ the trailer seems to be quite good^^
positive;negative;i definitely can't recommend it.
negative;negative;visually, the film doesn't do much and it actually move in a pretty small world.
negative;negative;it's not a blockbuster, but it's not that bad.
negative;negative;christoph waltz' part seems a bit deplaced, the character just give too little about the length of the film.
positive;negative;the film will please the audience, who prefers simple, somehow staged good-against-beast slaughter.
negative;negative;i mean, of course, such film don't have to be logical but a little bit more i've already expected apart from that it wa missing from spannung. that's just a very rough description of my side, in the ground i can write about it which make the film so incredibly bad but enough else i have to give myself over.i hope that there are even more healthy future people who are my opinion.
positive;negative;and natãœrlich in the spanish original (with subtitles).
positive;negative;the actor did a really good job.
negative;negative;in any case, this film is too extreme in it statement that it could appear credible.
negative;negative;this is where star trek beyond completely fails.
negative;negative;it doesn't matter to me which direction a movie go in, whether it's late or serious – just the balance ha to be right.
negative;negative;but first of all to the plot: everest is based on the true event of mount everest unglã1⁄4ck in 1996.
negative;negative;it wa always the same effect a in the first part.
positive;negative;abraham a director of the series.
negative;negative;so far so good, wouldn't this place-wise stupid dialogue destroy some.
negative;negative;last but not least, ben kingsley remains.
positive;negative;"of course, they serve the credibility and the unwellness or the ""crushing"" of the viewer, but it reminds you again and again that this should only represent replayed scenes."
negative;negative;but all this is not enough to get the film out.
negative;negative;man of steel is not a bad a superman returns, which, in my opinion, is not difficult.
negative;negative;and the envelope, which billy hand over to madolyn and which is oh so important, doesn't show up in the rest of the fimes anymore.
negative;negative;4. when wormtail cut off his hand, he doesn't scream at any more.isn't it that he warms up in the book on the ground and whines.
positive;negative;winslet got the oscar for the best leading actress.
